settlement_date,settlement_period,fuel_type,source,generation_mw
2026-07-31,32,WIND,neso,4219.0
2026-07-31,33,WIND,elexon,4338
2026-07-31,33,WIND,neso,4438.0
2026-07-31,34,WIND,elexon,4219
2026-07-31,34,WIND,neso,4405.0
2026-07-31,35,WIND,elexon,4438
2026-07-31,35,WIND,neso,4692.0
2026-07-31,36,WIND,elexon,4405
2026-07-31,36,WIND,neso,5101.0
2026-07-31,37,WIND,elexon,4692
2026-07-31,37,WIND,neso,5073.0
2026-07-31,38,WIND,elexon,5101
2026-07-31,38,WIND,neso,4932.0
2026-07-31,39,WIND,elexon,5073
2026-07-31,39,WIND,neso,4683.0
2026-07-31,40,WIND,elexon,4932
2026-07-31,40,WIND,neso,4803.0
2026-07-31,41,WIND,elexon,4683
2026-07-31,41,WIND,neso,4648.0
2026-07-31,42,WIND,elexon,4803
2026-07-31,42,WIND,neso,4604.0
2026-07-31,43,WIND,elexon,4648
2026-07-31,43,WIND,neso,4777.0
2026-07-31,44,WIND,elexon,4604
2026-07-31,44,WIND,neso,4976.0
2026-07-31,45,WIND,elexon,4777
2026-07-31,45,WIND,neso,4822.0
2026-07-31,46,WIND,elexon,4976
2026-07-31,46,WIND,neso,4810.0
2026-07-31,47,WIND,elexon,4822
2026-07-31,47,WIND,neso,4865.0
2026-07-31,48,WIND,elexon,4810
2026-07-31,48,WIND,neso,4913.0
2026-08-01,1,WIND,elexon,4865
2026-08-01,1,WIND,neso,4530.0
2026-08-01,2,WIND,elexon,4913
2026-08-01,2,WIND,neso,4448.0
2026-08-01,3,WIND,elexon,4530
2026-08-01,3,WIND,neso,4240.0
2026-08-01,4,WIND,elexon,4448
2026-08-01,4,WIND,neso,4517.0
2026-08-01,5,WIND,elexon,4240
2026-08-01,5,WIND,neso,4893.0
2026-08-01,6,WIND,elexon,4517
2026-08-01,6,WIND,neso,4784.0
2026-08-01,7,WIND,elexon,4893
2026-08-01,7,WIND,neso,4845.0
2026-08-01,8,WIND,elexon,4784
2026-08-01,8,WIND,neso,4819.0
2026-08-01,9,WIND,elexon,4845
2026-08-01,9,WIND,neso,4689.0
2026-08-01,10,WIND,elexon,4819
2026-08-01,10,WIND,neso,4668.0
2026-08-01,11,WIND,elexon,4689
2026-08-01,11,WIND,neso,4789.0
2026-08-01,12,WIND,elexon,4668
2026-08-01,12,WIND,neso,4698.0
2026-08-01,13,WIND,elexon,4789
2026-08-01,13,WIND,neso,4766.0
2026-08-01,14,WIND,elexon,4698
2026-08-01,14,WIND,neso,4673.0
2026-08-01,15,WIND,elexon,4766
2026-08-01,15,WIND,neso,4819.0
2026-08-01,16,WIND,elexon,4673
2026-08-01,16,WIND,neso,4991.0
2026-08-01,17,WIND,elexon,4819
2026-08-01,17,WIND,neso,4937.0
2026-08-01,18,WIND,elexon,4991
2026-08-01,18,WIND,neso,5034.0
2026-08-01,19,WIND,elexon,4937
2026-08-01,19,WIND,neso,5141.0
2026-08-01,20,WIND,elexon,5034
2026-08-01,20,WIND,neso,5292.0
2026-08-01,21,WIND,elexon,5141
2026-08-01,21,WIND,neso,5361.0
2026-08-01,22,WIND,elexon,5292
2026-08-01,22,WIND,neso,5614.0
2026-08-01,23,WIND,elexon,5361
2026-08-01,23,WIND,neso,5673.0
2026-08-01,24,WIND,elexon,5614
2026-08-01,24,WIND,neso,5809.0
2026-08-01,25,WIND,elexon,5673
2026-08-01,25,WIND,neso,5971.0
2026-08-01,26,WIND,elexon,5809
2026-08-01,26,WIND,neso,5656.0
2026-08-01,27,WIND,elexon,5971
2026-08-01,27,WIND,neso,5430.0
2026-08-01,28,WIND,elexon,5656
2026-08-01,28,WIND,neso,5422.0
2026-08-01,29,WIND,elexon,5430
2026-08-01,29,WIND,neso,5324.0
2026-08-01,30,WIND,elexon,5422
2026-08-01,30,WIND,neso,5038.0
2026-08-01,31,WIND,elexon,5324
2026-08-01,31,WIND,neso,5000.0
2026-08-01,32,WIND,elexon,5038
2026-08-01,32,WIND,neso,5352.0
2026-08-01,33,WIND,elexon,5000
2026-08-01,33,WIND,neso,5111.0
2026-08-01,34,WIND,elexon,5352
2026-08-01,34,WIND,neso,5007.0
2026-08-01,35,WIND,elexon,5111
2026-08-01,35,WIND,neso,5087.0
2026-08-01,36,WIND,elexon,5007
2026-08-01,36,WIND,neso,4867.0
2026-08-01,37,WIND,elexon,5087
2026-08-01,37,WIND,neso,5055.0
2026-08-01,38,WIND,elexon,4867
2026-08-01,38,WIND,neso,4898.0
2026-08-01,39,WIND,elexon,5055
2026-08-01,39,WIND,neso,4755.0
2026-08-01,40,WIND,elexon,4898
2026-08-01,40,WIND,neso,4789.0
2026-08-01,41,WIND,elexon,4755
2026-08-01,41,WIND,neso,4354.0
2026-08-01,42,WIND,elexon,4789
2026-08-01,42,WIND,neso,4305.0
2026-08-01,43,WIND,elexon,4354
2026-08-01,43,WIND,neso,4326.0
2026-08-01,44,WIND,elexon,4305
2026-08-01,44,WIND,neso,4016.0
2026-08-01,45,WIND,elexon,4326
2026-08-01,45,WIND,neso,3838.0
2026-08-01,46,WIND,elexon,4016
2026-08-01,46,WIND,neso,3444.0
2026-08-01,47,WIND,elexon,3838
2026-08-01,47,WIND,neso,3119.0
2026-08-01,48,WIND,elexon,3444
2026-08-01,48,WIND,neso,2951.0
2026-08-02,1,WIND,elexon,3119
2026-08-02,1,WIND,neso,2800.0
2026-08-02,2,WIND,elexon,2951
2026-08-02,2,WIND,neso,2740.0
2026-08-02,3,WIND,elexon,2800
2026-08-02,3,WIND,neso,2637.0
2026-08-02,4,WIND,elexon,2740
2026-08-02,4,WIND,neso,2521.0
2026-08-02,5,WIND,elexon,2637
2026-08-02,5,WIND,neso,2428.0
2026-08-02,6,WIND,elexon,2521
2026-08-02,6,WIND,neso,2482.0
2026-08-02,7,WIND,elexon,2428
2026-08-02,7,WIND,neso,2261.0
2026-08-02,8,WIND,elexon,2482
2026-08-02,8,WIND,neso,2076.0
2026-08-02,9,WIND,elexon,2261
2026-08-02,9,WIND,neso,1997.0
2026-08-02,10,WIND,elexon,2076
2026-08-02,10,WIND,neso,1958.0
2026-08-02,11,WIND,elexon,1997
2026-08-02,11,WIND,neso,1771.0
2026-08-02,12,WIND,elexon,1958
2026-08-02,12,WIND,neso,1424.0
2026-08-02,13,WIND,elexon,1771
2026-08-02,13,WIND,neso,1202.0
2026-08-02,14,WIND,elexon,1424
2026-08-02,14,WIND,neso,1034.0
2026-08-02,15,WIND,elexon,1202
2026-08-02,15,WIND,neso,1042.0
2026-08-02,16,WIND,elexon,1034
2026-08-02,16,WIND,neso,922.0
2026-08-02,17,WIND,elexon,1042
2026-08-02,17,WIND,neso,850.0
2026-08-02,18,WIND,elexon,922
2026-08-02,18,WIND,neso,796.0
2026-08-02,19,WIND,elexon,850
2026-08-02,19,WIND,neso,788.0
2026-08-02,20,WIND,elexon,796
2026-08-02,20,WIND,neso,806.0
2026-08-02,21,WIND,elexon,788
2026-08-02,21,WIND,neso,858.0
2026-08-02,22,WIND,elexon,806
2026-08-02,22,WIND,neso,904.0
2026-08-02,23,WIND,elexon,858
2026-08-02,23,WIND,neso,972.0
2026-08-02,24,WIND,elexon,904
2026-08-02,24,WIND,neso,1026.0
2026-08-02,25,WIND,elexon,972
2026-08-02,25,WIND,neso,1098.0
2026-08-02,26,WIND,elexon,1026
2026-08-02,26,WIND,neso,1152.0
2026-08-02,27,WIND,elexon,1098
2026-08-02,27,WIND,neso,1251.0
2026-08-02,28,WIND,elexon,1152
2026-08-02,28,WIND,neso,1295.0
2026-08-02,29,WIND,elexon,1251
2026-08-02,29,WIND,neso,1511.0
2026-08-02,30,WIND,elexon,1295
2026-08-02,30,WIND,neso,1750.0
2026-08-02,31,WIND,elexon,1511
2026-08-02,31,WIND,neso,1876.0
2026-08-02,32,WIND,elexon,1750
2026-08-02,32,WIND,neso,1996.0
2026-08-02,33,WIND,elexon,1876
2026-08-02,33,WIND,neso,2115.0
2026-08-02,34,WIND,elexon,1996
2026-08-02,34,WIND,neso,2438.0
2026-08-02,35,WIND,elexon,2115
2026-08-02,35,WIND,neso,2633.0
2026-08-02,36,WIND,elexon,2438
2026-08-02,36,WIND,neso,2964.0
2026-08-02,37,WIND,elexon,2633
2026-08-02,37,WIND,neso,3139.0
2026-08-02,38,WIND,elexon,2964
2026-08-02,38,WIND,neso,3202.0
2026-08-02,39,WIND,elexon,3139
2026-08-02,39,WIND,neso,3235.0
2026-08-02,40,WIND,elexon,3202
2026-08-02,40,WIND,neso,3269.0
2026-08-02,41,WIND,elexon,3235
2026-08-02,41,WIND,neso,3373.0
2026-08-02,42,WIND,elexon,3269
2026-08-02,42,WIND,neso,3541.0
2026-08-02,43,WIND,elexon,3373
2026-08-02,43,WIND,neso,3688.0
2026-08-02,44,WIND,elexon,3541
2026-08-02,44,WIND,neso,3836.0
2026-08-02,45,WIND,elexon,3688
2026-08-02,45,WIND,neso,3985.0
2026-08-02,46,WIND,elexon,3836
2026-08-02,46,WIND,neso,4076.0
2026-08-02,47,WIND,elexon,3985
2026-08-02,47,WIND,neso,4091.0
2026-08-02,48,WIND,elexon,4076
2026-08-02,48,WIND,neso,4255.0
2026-08-03,1,WIND,elexon,4091
2026-08-03,1,WIND,neso,4324.0
2026-08-03,2,WIND,elexon,4255
2026-08-03,2,WIND,neso,4278.0
2026-08-03,3,WIND,elexon,4324
2026-08-03,3,WIND,neso,4249.0
2026-08-03,4,WIND,elexon,4278
2026-08-03,4,WIND,neso,4373.0
2026-08-03,5,WIND,elexon,4249
2026-08-03,5,WIND,neso,4649.0
2026-08-03,6,WIND,elexon,4373
2026-08-03,6,WIND,neso,4735.0
2026-08-03,7,WIND,elexon,4649
2026-08-03,7,WIND,neso,4692.0
2026-08-03,8,WIND,elexon,4735
2026-08-03,8,WIND,neso,4552.0
2026-08-03,9,WIND,elexon,4692
2026-08-03,9,WIND,neso,4481.0
2026-08-03,10,WIND,elexon,4552
2026-08-03,10,WIND,neso,4573.0
2026-08-03,11,WIND,elexon,4481
2026-08-03,11,WIND,neso,4470.0
2026-08-03,12,WIND,elexon,4573
2026-08-03,12,WIND,neso,4645.0
2026-08-03,13,WIND,elexon,4470
2026-08-03,13,WIND,neso,4588.0
2026-08-03,14,WIND,elexon,4645
2026-08-03,14,WIND,neso,4724.0
2026-08-03,15,WIND,elexon,4588
2026-08-03,15,WIND,neso,4865.0
2026-08-03,16,WIND,elexon,4724
2026-08-03,16,WIND,neso,5022.0
2026-08-03,17,WIND,elexon,4865
2026-08-03,17,WIND,neso,5088.0
2026-08-03,18,WIND,elexon,5022
2026-08-03,18,WIND,neso,5127.0
2026-08-03,19,WIND,elexon,5088
2026-08-03,19,WIND,neso,5202.0
2026-08-03,20,WIND,elexon,5127
2026-08-03,20,WIND,neso,5349.0
2026-08-03,21,WIND,elexon,5202
2026-08-03,21,WIND,neso,5675.0
2026-08-03,22,WIND,elexon,5349
2026-08-03,22,WIND,neso,5886.0
2026-08-03,23,WIND,elexon,5675
2026-08-03,23,WIND,neso,5904.0
2026-08-03,24,WIND,elexon,5886
2026-08-03,24,WIND,neso,6263.0
2026-08-03,25,WIND,elexon,5904
2026-08-03,25,WIND,neso,6647.0
2026-08-03,26,WIND,elexon,6263
2026-08-03,26,WIND,neso,6755.0
2026-08-03,27,WIND,elexon,6647
2026-08-03,27,WIND,neso,6810.0
2026-08-03,28,WIND,elexon,6755
2026-08-03,28,WIND,neso,6888.0
2026-08-03,29,WIND,elexon,6810
2026-08-03,29,WIND,neso,6779.0
2026-08-03,30,WIND,elexon,6888
2026-08-03,30,WIND,neso,6690.0
2026-08-03,31,WIND,elexon,6779
2026-08-03,31,WIND,neso,6593.0
2026-08-03,32,WIND,elexon,6690
2026-08-03,32,WIND,neso,6530.0
2026-08-03,33,WIND,elexon,6593
2026-08-03,33,WIND,neso,6642.0
2026-08-03,34,WIND,elexon,6530
2026-08-03,34,WIND,neso,6916.0
2026-08-03,35,WIND,elexon,6642
2026-08-03,35,WIND,neso,7380.0
2026-08-03,36,WIND,elexon,6916
2026-08-03,36,WIND,neso,7312.0
2026-08-03,37,WIND,elexon,7380
2026-08-03,37,WIND,neso,6941.0
2026-08-03,38,WIND,elexon,7312
2026-08-03,38,WIND,neso,7063.0
2026-08-03,39,WIND,elexon,6941
2026-08-03,39,WIND,neso,6663.0
2026-08-03,40,WIND,elexon,7063
2026-08-03,40,WIND,neso,6687.0
2026-08-03,41,WIND,elexon,6663
2026-08-03,41,WIND,neso,6899.0
2026-08-03,42,WIND,elexon,6687
2026-08-03,42,WIND,neso,7179.0
2026-08-03,43,WIND,elexon,6899
2026-08-03,43,WIND,neso,6863.0
2026-08-03,44,WIND,elexon,7179
2026-08-03,44,WIND,neso,6521.0
2026-08-03,45,WIND,elexon,6863
2026-08-03,45,WIND,neso,6471.0
2026-08-03,46,WIND,elexon,6521
2026-08-03,46,WIND,neso,6555.0
2026-08-03,47,WIND,elexon,6471
2026-08-03,47,WIND,neso,6688.0
2026-08-03,48,WIND,elexon,6555
2026-08-03,48,WIND,neso,6303.0
2026-08-04,1,WIND,elexon,6688
2026-08-04,1,WIND,neso,6103.0
2026-08-04,2,WIND,elexon,6303
2026-08-04,2,WIND,neso,5870.0
2026-08-04,3,WIND,elexon,6103
2026-08-04,3,WIND,neso,5935.0
2026-08-04,4,WIND,elexon,5870
2026-08-04,4,WIND,neso,5943.0
2026-08-04,5,WIND,elexon,5935
2026-08-04,5,WIND,neso,6441.0
2026-08-04,6,WIND,elexon,5943
2026-08-04,6,WIND,neso,6287.0
2026-08-04,7,WIND,elexon,6441
2026-08-04,7,WIND,neso,5763.0
2026-08-04,8,WIND,elexon,6287
2026-08-04,8,WIND,neso,5180.0
2026-08-04,9,WIND,elexon,5763
2026-08-04,9,WIND,neso,4735.0
2026-08-04,10,WIND,elexon,5180
2026-08-04,10,WIND,neso,4572.0
2026-08-04,11,WIND,elexon,4735
2026-08-04,11,WIND,neso,4868.0
2026-08-04,12,WIND,elexon,4572
2026-08-04,12,WIND,neso,5089.0
2026-08-04,13,WIND,elexon,4868
2026-08-04,13,WIND,neso,5339.0
2026-08-04,14,WIND,elexon,5089
2026-08-04,14,WIND,neso,5741.0
2026-08-04,15,WIND,elexon,5339
2026-08-04,15,WIND,neso,5798.0
2026-08-04,16,WIND,elexon,5741
2026-08-04,16,WIND,neso,5850.0
2026-08-04,17,WIND,elexon,5798
2026-08-04,17,WIND,neso,5625.0
2026-08-04,18,WIND,elexon,5850
2026-08-04,18,WIND,neso,5582.0
2026-08-04,19,WIND,elexon,5625
2026-08-04,19,WIND,neso,5575.0
2026-08-04,20,WIND,elexon,5582
2026-08-04,20,WIND,neso,5557.0
2026-08-04,21,WIND,elexon,5575
2026-08-04,21,WIND,neso,5635.0
2026-08-04,22,WIND,elexon,5557
2026-08-04,22,WIND,neso,5699.0
2026-08-04,23,WIND,elexon,5635
2026-08-04,23,WIND,neso,5655.0
2026-08-04,24,WIND,elexon,5699
2026-08-04,24,WIND,neso,5932.0
2026-08-04,25,WIND,elexon,5655
2026-08-04,25,WIND,neso,6057.0
2026-08-04,26,WIND,elexon,5932
2026-08-04,26,WIND,neso,6468.0
2026-08-04,27,WIND,elexon,6057
2026-08-04,27,WIND,neso,6765.0
2026-08-04,28,WIND,elexon,6468
2026-08-04,28,WIND,neso,7320.0
2026-08-04,29,WIND,elexon,6765
2026-08-04,29,WIND,neso,7885.0
2026-08-04,30,WIND,elexon,7320
2026-08-04,30,WIND,neso,8047.0
2026-08-04,31,WIND,elexon,7885
2026-08-04,31,WIND,neso,8415.0
2026-08-04,32,WIND,elexon,8047
2026-08-04,32,WIND,neso,8906.0
2026-08-04,33,WIND,elexon,8415
2026-08-04,33,WIND,neso,9148.0
2026-08-04,34,WIND,elexon,8906
2026-08-04,34,WIND,neso,9279.0
2026-08-04,35,WIND,elexon,9148
2026-08-04,35,WIND,neso,8860.0
2026-08-04,36,WIND,elexon,9279
2026-08-04,36,WIND,neso,8825.0
2026-08-04,37,WIND,elexon,8860
2026-08-04,37,WIND,neso,8977.0
2026-08-04,38,WIND,elexon,8825
2026-08-04,38,WIND,neso,8547.0
2026-08-04,39,WIND,elexon,8977
2026-08-04,39,WIND,neso,8982.0
2026-08-04,40,WIND,elexon,8547
2026-08-04,40,WIND,neso,9739.0
2026-08-04,41,WIND,elexon,8982
2026-08-04,41,WIND,neso,10016.0
2026-08-04,42,WIND,elexon,9739
2026-08-04,42,WIND,neso,10919.0
2026-08-04,43,WIND,elexon,10016
2026-08-04,43,WIND,neso,10919.0
2026-08-04,44,WIND,elexon,10919
2026-08-04,44,WIND,neso,10770.0
2026-08-04,45,WIND,elexon,10919
2026-08-04,45,WIND,neso,10931.0
2026-08-04,46,WIND,elexon,10770
2026-08-04,46,WIND,neso,10670.0
2026-08-04,47,WIND,elexon,10931
2026-08-04,47,WIND,neso,10446.0
2026-08-04,48,WIND,elexon,10670
2026-08-04,48,WIND,neso,10269.0
2026-08-05,1,WIND,elexon,10446
2026-08-05,1,WIND,neso,9733.0
2026-08-05,2,WIND,elexon,10269
2026-08-05,2,WIND,neso,9606.0
2026-08-05,3,WIND,elexon,9733
2026-08-05,3,WIND,neso,9592.0
2026-08-05,4,WIND,elexon,9606
2026-08-05,4,WIND,neso,9809.0
2026-08-05,5,WIND,elexon,9592
2026-08-05,5,WIND,neso,10047.0
2026-08-05,6,WIND,elexon,9809
2026-08-05,6,WIND,neso,10862.0
2026-08-05,7,WIND,elexon,10047
2026-08-05,7,WIND,neso,11808.0
2026-08-05,8,WIND,elexon,10862
2026-08-05,8,WIND,neso,12225.0
2026-08-05,9,WIND,elexon,11808
2026-08-05,9,WIND,neso,12502.0
2026-08-05,10,WIND,elexon,12225
2026-08-05,10,WIND,neso,12433.0
2026-08-05,11,WIND,elexon,12502
2026-08-05,11,WIND,neso,12462.0
2026-08-05,12,WIND,elexon,12433
2026-08-05,12,WIND,neso,12478.0
2026-08-05,13,WIND,elexon,12462
2026-08-05,13,WIND,neso,12863.0
2026-08-05,14,WIND,elexon,12478
2026-08-05,14,WIND,neso,13125.0
2026-08-05,15,WIND,elexon,12863
2026-08-05,15,WIND,neso,13236.0
2026-08-05,16,WIND,elexon,13125
2026-08-05,16,WIND,neso,13143.0
2026-08-05,17,WIND,elexon,13236
2026-08-05,17,WIND,neso,12826.0
2026-08-05,18,WIND,elexon,13143
2026-08-05,18,WIND,neso,12190.0
2026-08-05,19,WIND,elexon,12826
2026-08-05,19,WIND,neso,12096.0
2026-08-05,20,WIND,elexon,12190
2026-08-05,20,WIND,neso,11990.0
2026-08-05,21,WIND,elexon,12096
2026-08-05,21,WIND,neso,11621.0
2026-08-05,22,WIND,elexon,11990
2026-08-05,22,WIND,neso,11479.0
2026-08-05,23,WIND,elexon,11621
2026-08-05,23,WIND,neso,11109.0
2026-08-05,24,WIND,elexon,11479
2026-08-05,24,WIND,neso,11310.0
2026-08-05,25,WIND,elexon,11109
2026-08-05,25,WIND,neso,11715.0
2026-08-05,26,WIND,elexon,11310
2026-08-05,26,WIND,neso,11440.0
2026-08-05,27,WIND,elexon,11715
2026-08-05,27,WIND,neso,11696.0
2026-08-05,28,WIND,elexon,11440
2026-08-05,28,WIND,neso,11409.0
2026-08-05,29,WIND,elexon,11696
2026-08-05,29,WIND,neso,11635.0
2026-08-05,30,WIND,elexon,11409
2026-08-05,30,WIND,neso,11408.0
2026-08-05,31,WIND,elexon,11635
2026-08-05,31,WIND,neso,11372.0
2026-08-05,32,WIND,elexon,11408
2026-08-05,32,WIND,neso,12124.0
2026-08-05,33,WIND,elexon,11372
2026-08-05,33,WIND,neso,12924.0
2026-08-05,34,WIND,elexon,12124
2026-08-05,34,WIND,neso,13894.0
2026-08-05,35,WIND,elexon,12924
2026-08-05,35,WIND,neso,14272.0
2026-08-05,36,WIND,elexon,13894
2026-08-05,36,WIND,neso,14316.0
2026-08-05,37,WIND,elexon,14272
2026-08-05,37,WIND,neso,13894.0
2026-08-05,38,WIND,elexon,14316
2026-08-05,38,WIND,neso,13907.0
2026-08-05,39,WIND,elexon,13894
2026-08-05,39,WIND,neso,13700.0
2026-08-05,40,WIND,elexon,13907
2026-08-05,40,WIND,neso,13166.0
2026-08-05,41,WIND,elexon,13700
2026-08-05,41,WIND,neso,12967.0
2026-08-05,42,WIND,elexon,13166
2026-08-05,42,WIND,neso,12852.0
2026-08-05,43,WIND,elexon,12967
2026-08-05,43,WIND,neso,12919.0
2026-08-05,44,WIND,elexon,12852
2026-08-05,44,WIND,neso,12823.0
2026-08-05,45,WIND,elexon,12919
2026-08-05,45,WIND,neso,12810.0
2026-08-05,46,WIND,elexon,12823
2026-08-05,46,WIND,neso,12780.0
2026-08-05,47,WIND,elexon,12810
2026-08-05,47,WIND,neso,12873.0
2026-08-05,48,WIND,elexon,12780
2026-08-05,48,WIND,neso,12967.0
2026-08-06,1,WIND,elexon,12873
2026-08-06,1,WIND,neso,13297.0
2026-08-06,2,WIND,elexon,12967
2026-08-06,2,WIND,neso,13727.0
2026-08-06,3,WIND,elexon,13297
2026-08-06,3,WIND,neso,13582.0
2026-08-06,4,WIND,elexon,13727
2026-08-06,4,WIND,neso,13470.0
2026-08-06,5,WIND,elexon,13582
2026-08-06,5,WIND,neso,13096.0
2026-08-06,6,WIND,elexon,13470
2026-08-06,6,WIND,neso,13291.0
2026-08-06,7,WIND,elexon,13096
2026-08-06,7,WIND,neso,13694.0
2026-08-06,8,WIND,elexon,13291
2026-08-06,8,WIND,neso,13606.0
2026-08-06,9,WIND,elexon,13694
2026-08-06,9,WIND,neso,13561.0
2026-08-06,10,WIND,elexon,13606
2026-08-06,10,WIND,neso,13201.0
2026-08-06,11,WIND,elexon,13561
2026-08-06,11,WIND,neso,12754.0
2026-08-06,12,WIND,elexon,13201
2026-08-06,12,WIND,neso,12098.0
2026-08-06,13,WIND,elexon,12754
2026-08-06,13,WIND,neso,11979.0
2026-08-06,14,WIND,elexon,12098
2026-08-06,14,WIND,neso,11590.0
2026-08-06,15,WIND,elexon,11979
2026-08-06,15,WIND,neso,11194.0
2026-08-06,16,WIND,elexon,11760
2026-08-06,16,WIND,neso,10806.0
2026-08-06,17,WIND,elexon,11575
2026-08-06,17,WIND,neso,10411.0
2026-08-06,18,WIND,elexon,11519
2026-08-06,18,WIND,neso,10021.0
2026-08-06,19,WIND,elexon,10918
2026-08-06,19,WIND,neso,9629.0
2026-08-06,20,WIND,elexon,10381
2026-08-06,20,WIND,neso,9226.0
2026-08-06,21,WIND,elexon,10005
2026-08-06,21,WIND,neso,8845.0
2026-08-06,22,WIND,elexon,9416
2026-08-06,22,WIND,neso,8463.0
2026-08-06,23,WIND,elexon,9092
2026-08-06,23,WIND,neso,8106.0
2026-08-06,24,WIND,elexon,8795
2026-08-06,24,WIND,neso,7755.0
2026-08-06,25,WIND,elexon,5204
2026-08-06,25,WIND,neso,7406.0
2026-08-06,26,WIND,elexon,1391
2026-08-06,26,WIND,neso,7038.0
2026-08-06,27,WIND,elexon,8181
2026-08-06,27,WIND,neso,6666.0
2026-08-06,28,WIND,elexon,6491
2026-08-06,28,WIND,neso,6294.0
2026-08-06,29,WIND,elexon,6078
2026-08-06,29,WIND,neso,5933.0
2026-08-06,30,WIND,elexon,5424
2026-08-06,30,WIND,neso,5574.0
2026-08-06,31,WIND,elexon,4791
2026-08-06,31,WIND,neso,5208.0
2026-08-06,32,WIND,elexon,4398
2026-08-06,32,WIND,neso,4841.0
2026-08-06,33,WIND,elexon,4137
2026-08-06,33,WIND,neso,4469.0
2026-08-06,34,WIND,elexon,3930
2026-08-06,34,WIND,neso,4108.0
2026-08-06,35,WIND,elexon,3751
2026-08-06,35,WIND,neso,3755.0
2026-08-06,36,WIND,elexon,3623
2026-08-06,36,WIND,neso,3409.0
2026-08-06,37,WIND,elexon,3578
2026-08-06,37,WIND,neso,3138.0
2026-08-06,38,WIND,elexon,3409
2026-08-06,38,WIND,neso,2797.0
2026-08-06,39,WIND,elexon,3138
2026-08-06,39,WIND,neso,2699.0
2026-08-06,40,WIND,elexon,2797
2026-08-06,40,WIND,neso,2500.0
2026-08-06,41,WIND,elexon,2699
2026-08-06,41,WIND,neso,2272.0
2026-08-06,42,WIND,elexon,2500
2026-08-06,42,WIND,neso,2382.0
2026-08-06,43,WIND,elexon,2272
2026-08-06,43,WIND,neso,2176.0
2026-08-06,44,WIND,elexon,2382
2026-08-06,44,WIND,neso,2198.0
2026-08-06,45,WIND,elexon,2176
2026-08-06,45,WIND,neso,2628.0
2026-08-06,46,WIND,elexon,2198
2026-08-06,46,WIND,neso,3065.0
2026-08-06,47,WIND,elexon,2628
2026-08-06,47,WIND,neso,3248.0
2026-08-06,48,WIND,elexon,3065
2026-08-06,48,WIND,neso,3573.0
2026-08-07,1,WIND,elexon,3248
2026-08-07,1,WIND,neso,3561.0
2026-08-07,2,WIND,elexon,3573
2026-08-07,2,WIND,neso,3831.0
2026-08-07,3,WIND,elexon,3561
2026-08-07,3,WIND,neso,3830.0
2026-08-07,4,WIND,elexon,3831
2026-08-07,4,WIND,neso,3771.0
2026-08-07,5,WIND,elexon,3830
2026-08-07,5,WIND,neso,3791.0
2026-08-07,6,WIND,elexon,3771
2026-08-07,6,WIND,neso,3998.0
2026-08-07,7,WIND,elexon,3791
2026-08-07,7,WIND,neso,3924.0
2026-08-07,8,WIND,elexon,3998
2026-08-07,8,WIND,neso,3869.0
2026-08-07,9,WIND,elexon,3924
2026-08-07,9,WIND,neso,4140.0
2026-08-07,10,WIND,elexon,3869
2026-08-07,10,WIND,neso,4391.0
2026-08-07,11,WIND,elexon,4140
2026-08-07,11,WIND,neso,4595.0
2026-08-07,12,WIND,elexon,4391
2026-08-07,12,WIND,neso,4569.0
2026-08-07,13,WIND,elexon,4595
2026-08-07,13,WIND,neso,4482.0
2026-08-07,14,WIND,elexon,4569
2026-08-07,14,WIND,neso,4395.0
2026-08-07,15,WIND,elexon,4482
2026-08-07,15,WIND,neso,4423.0
2026-08-07,16,WIND,elexon,4395
2026-08-07,16,WIND,neso,4822.0
2026-08-07,17,WIND,elexon,4423
2026-08-07,17,WIND,neso,4898.0
2026-08-07,18,WIND,elexon,4822
2026-08-07,18,WIND,neso,5305.0
2026-08-07,19,WIND,elexon,4898
2026-08-07,19,WIND,neso,5685.0
2026-08-07,20,WIND,elexon,5305
2026-08-07,20,WIND,neso,5663.0
2026-08-07,21,WIND,elexon,5685
2026-08-07,21,WIND,neso,5666.0
2026-08-07,22,WIND,elexon,5663
2026-08-07,22,WIND,neso,5715.0
2026-08-07,23,WIND,elexon,5666
2026-08-07,23,WIND,neso,5793.0
2026-08-07,24,WIND,elexon,5715
2026-08-07,24,WIND,neso,5915.0
2026-08-07,25,WIND,elexon,5793
2026-08-07,25,WIND,neso,6296.0
2026-08-07,26,WIND,elexon,5915
2026-08-07,26,WIND,neso,6132.0
2026-08-07,27,WIND,elexon,6296
2026-08-07,27,WIND,neso,6015.0
2026-08-07,28,WIND,elexon,6132
2026-08-07,28,WIND,neso,6724.0
2026-08-07,29,WIND,elexon,6015
2026-08-07,29,WIND,neso,6717.0
2026-08-07,30,WIND,elexon,6724
2026-08-07,30,WIND,neso,6374.0
2026-08-07,31,WIND,elexon,6717
2026-08-07,31,WIND,neso,6159.0
2026-08-07,32,WIND,elexon,6374
2026-08-07,32,WIND,neso,6047.0
2026-08-07,33,WIND,elexon,6159
2026-08-07,33,WIND,neso,6234.0
2026-08-07,34,WIND,elexon,6047
2026-08-07,34,WIND,neso,6331.0
2026-08-07,35,WIND,elexon,6234
2026-08-07,35,WIND,neso,6298.0
2026-08-07,36,WIND,elexon,6331
2026-08-07,36,WIND,neso,6006.0
2026-08-07,37,WIND,elexon,6298
